image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim16,full,0,1,1,0.0006,37.06938981681519,0.4270614981651306,223903.21875,37.05096435441679,0.9474364519119263,0.42814207077026367,224469.75,0.02130126953125,11168.0,0.00884246826171875,4636.0,0.011548995971679688,6055.0,0.0,0,0.44944334030151367,235637.75,5000,1000
othim17,full,0,1,1,0.0006,37.098694108817064,0.4448610246181488,233235.296875,37.083567792062766,0.9479510188102722,0.4453352093696594,233483.90625,0.022649765014648438,11875.0,0.009744644165039062,5109.0,0.011987686157226562,6285.0,0.0,0,0.46798497438430786,245358.90625,5000,1000
othim18,full,0,1,1,0.0006,37.03181203532659,0.41912370920181274,219741.53125,37.01964159748915,0.9471991062164307,0.41940659284591675,219889.84375,0.02266693115234375,11884.0,0.009881973266601562,5181.0,0.011751174926757812,6161.0,0.0,0,0.4420735239982605,231773.84375,5000,1000
othim19,full,0,1,1,0.0006,34.68386438717817,0.9985932111740112,523550.4375,34.676066797054034,0.9485918283462524,0.9994896650314331,524020.4375,0.020936965942382812,10977.0,0.008758544921875,4592.0,0.01139068603515625,5972.0,0.0,0,1.020426630973816,534997.4375,5000,1000
othim20,full,0,1,1,0.0006,34.53326602021631,1.010741949081421,529919.875,34.51899779317798,0.9460223913192749,1.011641025543213,530391.25,0.020915985107421875,10966.0,0.00860595703125,4512.0,0.011508941650390625,6034.0,0.0,0,1.0325570106506348,541357.25,5000,1000
othim21,full,0,1,1,0.0006,34.598920647111875,1.0258992910385132,537866.6875,34.58930674299551,0.9474623203277588,1.026537299156189,538201.1875,0.021671295166015625,11362.0,0.008884429931640625,4658.0,0.011861801147460938,6219.0,0.0,0,1.0482085943222046,549563.1875,5000,1000
othim22,full,0,1,1,0.0006,36.040094188733484,0.5254225730895996,275472.75,36.013510441602165,0.9357510805130005,0.5264672040939331,276020.4375,0.021703720092773438,11379.0,0.008790969848632812,4609.0,0.011859893798828125,6218.0,0.0,0,0.5481709241867065,287399.4375,5000,1000
othim23,full,0,1,1,0.0006,35.77156583387577,0.6263649463653564,328395.625,35.76506735337029,0.947266697883606,0.6279427409172058,329222.84375,0.022863388061523438,11987.0,0.00873565673828125,4580.0,0.013036727905273438,6835.0,0.0,0,0.6508061289787292,341209.84375,5000,1000
othim24,full,0,1,1,0.0006,35.39817331325854,0.7972012758255005,417963.0625,35.38469808938212,0.946922779083252,0.7977390289306641,418245.0,0.0239105224609375,12536.0,0.010007858276367188,5247.0,0.012739181518554688,6679.0,0.0,0,0.8216495513916016,430781.0,5000,1000
othim25,full,0,1,1,0.0006,33.18166629792619,1.0465648174285889,548701.375,33.1792234466843,0.9354807734489441,1.0472583770751953,549065.0,0.023223876953125,12176.0,0.008764266967773438,4595.0,0.0134124755859375,7032.0,0.0,0,1.0704822540283203,561241.0,5000,1000
othim26,full,0,1,1,0.0006,33.025376243910586,1.040376901626587,545457.125,33.0185761930314,0.935511589050293,1.0407510995864868,545653.3125,0.022541046142578125,11818.0,0.009708404541015625,5090.0,0.011777877807617188,6175.0,0.0,0,1.063292145729065,557471.3125,5000,1000
othim27,full,0,1,1,0.0006,33.29948078896251,0.924760103225708,484840.625,33.289949738592924,0.9263569712638855,0.9260821342468262,485533.75,0.021633148193359375,11342.0,0.008707046508789062,4565.0,0.011993408203125,6288.0,0.0,0,0.9477152824401855,496875.75,5000,1000
othim28,full,0,1,1,0.0006,35.0104222297814,0.9384279251098633,492006.5,35.00620832152095,0.9497994184494019,0.9388923645019531,492250.0,0.022396087646484375,11742.0,0.00885772705078125,4644.0,0.012617111206054688,6615.0,0.0,0,0.9612884521484375,503992.0,5000,1000
othim29,full,0,1,1,0.0006,35.26925006016295,0.8977240324020386,470665.9375,35.267491590707,0.9432603716850281,0.8989180326461792,471291.9375,0.023075103759765625,12098.0,0.008823394775390625,4626.0,0.013219833374023438,6931.0,0.0,0,0.9219931364059448,483389.9375,5000,1000
othim30,full,0,1,1,0.0006,35.08422014216584,0.96453458070755,505693.90625,35.07029662982911,0.9493725299835205,0.9650177955627441,505947.25,0.022687911987304688,11895.0,0.009943008422851562,5213.0,0.01197052001953125,6276.0,0.0,0,0.9877057075500488,517842.25,5000,1000
othim01,full,0,1,1,0.0008,34.45420211411424,0.5572224855422974,292145.0625,34.43789878375886,0.9208544492721558,0.5581340789794922,292623.0,0.021486282348632812,11265.0,0.008943557739257812,4689.0,0.011610031127929688,6087.0,0.0,0,0.579620361328125,303888.0,5000,1000
othim02,full,0,1,1,0.0008,34.425386004770345,0.5446845889091492,285571.59375,34.42167347576634,0.9207727313041687,0.5452975034713745,285892.9375,0.022769927978515625,11938.0,0.008863449096679688,4647.0,0.012964248657226562,6797.0,0.0,0,0.5680674314498901,297830.9375,5000,1000
