image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim21,full,0,1,0.00604,26.233638496569593,0.23467224836349487,123035.84375,26.21652705251761,0.23626545071601868,123871.140625,0.016691207885742188,8751.0,0.0066509246826171875,3487.0,0.009067535400390625,4754.0,0.0,0,0.25295665860176086,132622.140625,1000,1000
othim22,full,0,1,0.00604,28.84511240988454,0.13123300671577454,68803.890625,28.82544436506895,0.13236844539642334,69399.1875,0.01873779296875,9824.0,0.007709503173828125,4042.0,0.010162353515625,5328.0,0.0,0,0.15110623836517334,79223.1875,1000,1000
othim23,full,0,1,0.00604,28.755750716419854,0.14073649048805237,73786.453125,28.72302379362713,0.14088797569274902,73865.875,0.020990371704101562,11005.0,0.009796142578125,5136.0,0.010198593139648438,5347.0,0.0,0,0.16187834739685059,84870.875,1000,1000
othim24,full,0,1,0.00604,27.436307308037645,0.1730029135942459,90703.3515625,27.420560962011383,0.1733388602733612,90879.484375,0.019840240478515625,10402.0,0.008670806884765625,4546.0,0.010189056396484375,5342.0,0.0,0,0.19317910075187683,101281.484375,1000,1000
othim25,full,0,1,0.00604,26.148924260859165,0.28065717220306396,147145.1875,26.13785508874585,0.2818599045276642,147775.765625,0.01912689208984375,10028.0,0.007598876953125,3984.0,0.01055908203125,5536.0,0.0,0,0.30098679661750793,157803.765625,1000,1000
othim26,full,0,1,0.00604,26.003888424039474,0.26773929595947266,140372.5,25.998564064326303,0.2685001790523529,140771.421875,0.01958465576171875,10268.0,0.008714675903320312,4569.0,0.009891510009765625,5186.0,0.0,0,0.28808483481407166,151039.421875,1000,1000
othim27,full,0,1,0.00604,26.26762934230167,0.2159227728843689,113205.71875,26.250030617268596,0.21674242615699768,113635.453125,0.018718719482421875,9814.0,0.0075969696044921875,3983.0,0.010396957397460938,5451.0,0.0,0,0.23546114563941956,123449.453125,1000,1000
othim28,full,0,1,0.00604,26.30068749626153,0.18494223058223724,96962.9921875,26.295351517853874,0.1863442063331604,97698.03125,0.017644882202148438,9251.0,0.006683349609375,3504.0,0.010103225708007812,5297.0,0.0,0,0.20398908853530884,106949.03125,1000,1000
othim29,full,0,1,0.00604,26.83657034984608,0.18679796159267426,97935.9296875,26.83044247706508,0.18779247999191284,98457.34375,0.018650054931640625,9778.0,0.007848739624023438,4115.0,0.009813308715820312,5145.0,0.0,0,0.20644253492355347,108235.34375,1000,1000
othim30,full,0,1,0.00604,26.492084172249935,0.1959591805934906,102739.046875,26.472070631157838,0.19626003503799438,102896.78125,0.018526077270507812,9713.0,0.008722305297851562,4573.0,0.008953094482421875,4694.0,0.0,0,0.2147861123085022,112609.78125,1000,1000
othim01,full,0,1,0.00406,28.69605369473211,0.1862335056066513,97639.9921875,28.680352710710153,0.1865341067314148,97797.59375,0.020885467529296875,10950.0,0.008670806884765625,4546.0,0.011379241943359375,5966.0,0.0,0,0.20741957426071167,108747.59375,1000,1000
othim02,full,0,1,0.00406,28.815828891944733,0.18212027847766876,95483.4765625,28.801870808887177,0.1824927031993866,95678.734375,0.019481658935546875,10214.0,0.008668899536132812,4545.0,0.009981155395507812,5233.0,0.0,0,0.20197436213493347,105892.734375,1000,1000
othim03,full,0,1,0.00406,28.584885725156823,0.18681442737579346,97944.5625,28.55904089102873,0.18717160820960999,98131.828125,0.019201278686523438,10067.0,0.008749008178710938,4587.0,0.0094757080078125,4968.0,0.0,0,0.20637288689613342,108198.828125,1000,1000
